Id,TableInfoId,ColumnName,BusinessMeaning,BusinessContext,DataExamples,ValidationRules,IsKeyColumn,IsActive,CreatedDate,UpdatedDate,CreatedBy,UpdatedBy,NaturalLanguageAliases,ValueExamples,DataLineage,CalculationRules,SemanticTags,BusinessDataType,ConstraintsAndRules,DataQualityScore,UsageFrequency,PreferredAggregation,RelatedBusinessTerms,IsSensitiveData,IsCalculatedField,SemanticContext,ConceptualRelationships,DomainSpecificTerms,QueryIntentMapping,BusinessQuestionTypes,SemanticSynonyms,AnalyticalContext,BusinessMetrics,SemanticRelevanceScore,LLMPromptHints,VectorSearchTags,BusinessPurpose,BusinessFriendlyName,NaturalLanguageDescription,BusinessRules,RelationshipContext,DataGovernanceLevel,LastBusinessReview,ImportanceScore
282,5,Alias,Player username or display name,Player-chosen username or alias for account identification and gaming display. Used for customer service and player identification.,"GamerPro123, LuckyPlayer, SportsFan99","Optional field, max 500 characters, unique username",0,1,2025-06-20 05:09:14.7700000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"alias, username, display name, player name, screen name","GamerPro123, LuckyPlayer, SportsFan99, CasinoKing, BetMaster",Chosen by player during registration or account setup,Player-selected identifier for gaming and display purposes,"player_identity,customer_service,gaming_display,account_identification",Text,"LENGTH <= 500, UNIQUE_USERNAME",7.5000,0.7000,COUNT,"Player Identity,Customer Service,Gaming Display,Account Identification",1,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
283,5,RegisteredDate,Date and time when the player registered their account,"Player registration timestamp. Critical for customer acquisition analysis, cohort analysis, and player lifecycle tracking. Foundation for all temporal player analytics.","2025-06-20 14:30:15, 2024-12-15 09:45:30","Valid datetime, registration timestamp",0,1,2025-06-20 05:09:42.2500000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"registered date, registration date, signup date, account creation date, join date","2025-06-20 14:30:15, 2024-12-15 09:45:30, 2023-08-10 11:20:00",Captured during player registration process,Timestamp from player registration system,"temporal,customer_acquisition,player_lifecycle,cohort_analysis,registration_analytics",DateTime,CHECK (RegisteredDate <= GETDATE()),9.5000,0.9000,MAX,"Customer Acquisition,Player Lifecycle,Registration Analytics,Cohort Analysis",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
284,5,DateOfBirth,Player date of birth for age verification and demographics,"Player birth date used for age verification, regulatory compliance, and demographic analysis. Critical for responsible gambling and legal compliance.","1990-05-15, 1985-12-03, 1995-08-22","Valid date, must be 18+ years old",0,1,2025-06-20 05:09:42.2500000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"date of birth, birth date, dob, birthday, age verification","1990-05-15, 1985-12-03, 1995-08-22, 1988-11-30, 1992-07-18",Provided by player during registration for age verification,Age verification and demographic classification,"demographics,age_verification,regulatory_compliance,responsible_gambling,player_segmentation",Date,"CHECK (DATEDIFF(YEAR, DateOfBirth, GETDATE()) >= 18)",9.0000,0.8000,COUNT,"Age Verification,Demographics,Regulatory Compliance,Responsible Gambling",1,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
285,5,Gender,Player gender for demographic analysis,"Player gender information used for demographic segmentation, marketing targeting, and player behavior analysis.","Male, Female, Other, Not Specified","Optional field, max 10 characters, valid gender values",0,1,2025-06-20 05:09:42.2500000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"gender, sex, player gender, demographic gender, gender identity","Male, Female, Other, Not Specified, M, F",Provided by player during registration or profile update,Demographic classification for segmentation and analysis,"demographics,player_segmentation,marketing_targeting,behavioral_analysis",Text,"LENGTH <= 10, VALID_GENDER_VALUES",7.5000,0.7000,COUNT,"Demographics,Player Segmentation,Marketing Targeting,Behavioral Analysis",1,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
286,5,Country,Player country for geographic analysis and compliance,"Player country of residence. Critical for geographic segmentation, regulatory compliance, market analysis, and geo-targeted marketing campaigns.","United Kingdom, Germany, Sweden, Canada","Optional field, max 50 characters, valid country name",0,1,2025-06-20 05:10:07.3866667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"country, player country, residence country, geographic location, nationality","United Kingdom, Germany, Sweden, Canada, Norway, Denmark, Finland",Provided by player during registration or determined by IP geolocation,Geographic classification for compliance and market analysis,"geographic_analytics,regulatory_compliance,market_analysis,player_segmentation",Text,"LENGTH <= 50, VALID_COUNTRY_NAME",9.0000,0.8500,COUNT,"Geographic Analytics,Regulatory Compliance,Market Analysis,Player Segmentation",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
287,5,VIPLevel,Player VIP tier or loyalty level,"Player loyalty tier indicating value and privileges. Used for personalized services, bonus targeting, and customer retention strategies.","Bronze, Silver, Gold, Platinum, Diamond","Optional field, max 10 characters, valid VIP level",0,1,2025-06-20 05:10:07.3866667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"vip level, loyalty level, player tier, customer level, player rank","Bronze, Silver, Gold, Platinum, Diamond, VIP1, VIP2, VIP3","Calculated based on player activity, deposits, and gaming behavior",Tier assignment based on player value and activity metrics,"player_value,loyalty_program,customer_retention,player_segmentation,personalization",Text,"LENGTH <= 10, VALID_VIP_LEVEL",8.5000,0.8000,COUNT,"Player Value,Loyalty Program,Customer Retention,Player Segmentation",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
288,5,TotalDeposits,Lifetime total deposit amount for the player,Cumulative sum of all deposits made by the player since registration. Primary metric for player value assessment and customer lifetime value analysis.,"1,250.00, 500.00, 2,750.00, 125.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 05:10:07.3866667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"total deposits, lifetime deposits, cumulative deposits, deposit total, player deposits","1,250.00, 500.00, 2,750.00, 125.00, 5,000.00, 50.00",Calculated from all successful deposit transactions for the player,SUM of all deposit amounts for player lifetime,"financial,player_value,customer_lifetime_value,deposit_analysis,calculated_field",Money,"CHECK (TotalDeposits >= 0), PRECISION(19,4)",9.5000,0.9500,SUM,"Player Value,Customer Lifetime Value,Deposit Analysis,Financial Analytics",0,1,,,,,,,,,NULL,,,,,,,,,NULL,0.50
289,5,Email,Player email address for communication and identification,"Primary email address for player communication, account recovery, and marketing. Critical for customer service, regulatory compliance, and marketing campaigns.","player@example.com, user123@gmail.com","Valid email format, max 100 characters, unique",0,1,2025-06-20 05:11:57.4800000,NULL,System,,"email, email address, contact email, player email, account email","player@example.com, user123@gmail.com, customer@domain.com",Provided by player during registration and maintained through profile updates,Primary communication channel for customer service and marketing,"contact_information,customer_service,marketing,account_recovery,communication",Text,"VALID_EMAIL_FORMAT, LENGTH <= 100, UNIQUE",9.0000,0.8500,COUNT,"Customer Communication,Marketing,Account Recovery,Customer Service",1,0,"Player email address for communication, identification, and marketing. Privacy-sensitive data requiring careful handling and GDPR compliance.","[""contact_information"", ""privacy_sensitive"", ""communication_channel"", ""identification_method""]","[""Email Address"", ""Contact Information"", ""Communication Channel"", ""Player Contact""]","{""customer_service"": 0.8, ""marketing_analysis"": 0.7, ""communication"": 0.9, ""contact_management"": 1.0}","[""How to contact player?"", ""Player communication preferences"", ""Email marketing analysis"", ""Contact information""]","[""email"", ""email address"", ""contact email"", ""player email"", ""communication email""]",Contact information for communication analysis and marketing campaigns. Handle with privacy considerations.,"[""Email Deliverability"", ""Communication Preferences"", ""Contact Quality"", ""Marketing Reach""]",0.80,"[""Privacy-sensitive data"", ""Communication channel"", ""Marketing contact"", ""Handle with GDPR compliance""]","[""email"", ""contact"", ""communication"", ""privacy"", ""marketing"", ""gdpr"", ""sensitive""]",,,,,,,NULL,0.50
291,5,Language,Player preferred language for communication and interface,"Player language preference for website interface, communications, and customer service. Critical for localization and customer experience.","English, German, Swedish, French, Spanish","Valid language code, max 10 characters",0,1,2025-06-20 05:11:57.4800000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"language, preferred language, interface language, communication language, locale","English, German, Swedish, French, Spanish, Italian, Norwegian",Selected by player during registration or updated through account preferences,Language preference for personalized user experience,"localization,customer_experience,personalization,communication,user_interface",Text,"LENGTH <= 10, VALID_LANGUAGE_CODE",8.5000,0.8000,COUNT,"Localization,Customer Experience,Personalization,Communication",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
292,5,Address,Player residential address for verification and compliance,"Player home address used for identity verification, regulatory compliance, and geographic analysis. Critical for KYC requirements and anti-fraud measures.","123 Main Street, London, UK","Max 200 characters, address format validation",0,1,2025-06-20 05:12:15.6600000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"address, home address, residential address, street address, mailing address","123 Main Street, London, UK; 456 Oak Avenue, Berlin, Germany",Provided by player during registration for verification and compliance purposes,Residential address for identity verification and compliance,"address_verification,kyc_compliance,identity_verification,geographic_analysis,regulatory",Text,"LENGTH <= 200, ADDRESS_FORMAT_VALIDATION",8.5000,0.7500,COUNT,"Address Verification,KYC Compliance,Identity Verification,Geographic Analysis",1,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
293,5,City,Player city of residence,"City where the player resides. Used for geographic segmentation, market analysis, and regulatory compliance reporting.","London, Berlin, Stockholm, Toronto","Max 50 characters, valid city name",0,1,2025-06-20 05:12:15.6600000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"city, residence city, home city, location city, geographic city","London, Berlin, Stockholm, Toronto, Paris, Madrid, Amsterdam",Extracted from player address or provided separately during registration,City-level geographic classification for market analysis,"geographic_analytics,market_analysis,player_segmentation,regulatory_reporting",Text,"LENGTH <= 50, VALID_CITY_NAME",8.0000,0.7500,COUNT,"Geographic Analytics,Market Analysis,Player Segmentation,Regulatory Reporting",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
295,5,IsActivated,Indicates whether the player account is activated,Boolean flag showing if the player account has been activated through email verification or other activation process. Critical for account status and user engagement tracking.,"1 (Activated), 0 (Not Activated)","Boolean value, 1 for activated, 0 for not activated",0,1,2025-06-20 05:12:45.1766667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"is activated, account activated, activation status, account active, verified account","1, 0, True, False",Set during account activation process through email verification or manual activation,Boolean flag indicating successful account activation,"account_status,activation_tracking,user_engagement,account_verification",Boolean,"IN (0,1)",9.0000,0.8500,COUNT,"Account Status,Activation Tracking,User Engagement,Account Verification",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
296,5,DocumentsStatus,Status of player document verification for KYC compliance,"Current status of player identity document verification process. Critical for regulatory compliance, withdrawal permissions, and account privileges.","Verified, Pending, Rejected, Not Submitted","Max 20 characters, valid verification status",0,1,2025-06-20 05:12:45.1766667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"documents status, verification status, kyc status, document verification, compliance status","Verified, Pending, Rejected, Not Submitted, Under Review, Approved",Updated by compliance team based on document review and verification process,KYC document verification status for regulatory compliance,"kyc_compliance,document_verification,regulatory_compliance,account_privileges",Text,"LENGTH <= 20, VALID_VERIFICATION_STATUS",9.5000,0.9000,COUNT,"KYC Compliance,Document Verification,Regulatory Compliance,Account Privileges",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
298,5,TotalWithdrawals,Lifetime total withdrawal amount for the player,Cumulative sum of all withdrawals made by the player since registration. Key metric for cash flow analysis and player value assessment.,"850.00, 200.00, 1,500.00, 0.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 05:13:09.8433333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"total withdrawals, lifetime withdrawals, cumulative withdrawals, withdrawal total, player withdrawals","850.00, 200.00, 1,500.00, 0.00, 3,000.00, 100.00",Calculated from all successful withdrawal transactions for the player,SUM of all withdrawal amounts for player lifetime,"financial,player_value,cash_flow_analysis,withdrawal_analysis,calculated_field",Money,"CHECK (TotalWithdrawals >= 0), PRECISION(19,4)",9.5000,0.9000,SUM,"Player Value,Cash Flow Analysis,Withdrawal Analysis,Financial Analytics",0,1,,,,,,,,,NULL,,,,,,,,,NULL,0.50
303,5,FirstDepositDate,Date of the player first deposit transaction,"Timestamp when the player made their first deposit, marking conversion from free to paying customer. Critical for conversion analysis and customer lifecycle tracking.","2025-06-20 15:30:00, 2024-12-16 10:45:00","Valid datetime, first deposit timestamp",0,1,2025-06-20 05:13:35.5633333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"first deposit date, ftd date, initial deposit date, conversion date, first payment date","2025-06-20 15:30:00, 2024-12-16 10:45:00, 2023-08-11 14:20:00",Captured from the first successful deposit transaction for the player,Timestamp of first deposit transaction marking customer conversion,"customer_conversion,player_lifecycle,conversion_analysis,temporal_analysis",DateTime,CHECK (FirstDepositDate >= RegisteredDate),9.0000,0.8500,MAX,"Customer Conversion,Player Lifecycle,Conversion Analysis,Temporal Analysis",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
